# {"coordinate_unit":"bohr","format":"chemblender_grid_sample","grid_id":"9f539ed5-4473-42ac-ad09-c37c648f501a","grid_origin":[-6.130000114440918,-5.869999885559082,-6.070000171661377],"grid_revision":"ac799fc1e2c9555bb062d6910905bc6eb1f8c0e8363b58d2c6039a3f6dbcab1e","grid_shape":[45,45,45],"grid_step_vectors":[[0.2800000011920929,0.0,0.0],[0.0,0.2800000011920929,0.0],[0.0,0.0,0.2800000011920929]],"kind":"plane","provenance_ids":["9a43ce0f-c6fb-4ed7-a8c3-7d6072f169ab"],"sampling":{"counts":[97,97],"dataset_index":0,"origin":[-4.5,0.13,-4.5],"u_vector":[9.0,0.0,0.0],"v_vector":[0.0,0.0,9.0]},"semantic_role":"electrostatic_potential","source_calculation":null,"structure_id":"9a20aa19-f6e3-41a3-9c23-0fc2f631990b","value_unit":"hartree_per_elementary_charge","version":1}
x,y,z,distance,value,valid_mask,coordinate_unit,value_unit
-4.3125,0.13,1.0312499999999991,,-0.018506009432329294,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,1.125,,-0.017709520106858546,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,1.21875,,-0.016912699639410809,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,1.3124999999999991,,-0.016112662421223296,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,1.40625,,-0.015312625203035762,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,1.5,,-0.014514836948241292,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,1.5937499999999991,,-0.013735883467798542,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,1.6875,,-0.012956929987355759,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,1.78125,,-0.012182924304190879,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,1.8749999999999991,,-0.011445201960925484,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,1.96875,,-0.010707479617660073,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,2.0625,,-0.009977260414594331,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,2.1562499999999991,,-0.0092958110056667285,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,2.25,,-0.0086143615967391295,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,2.34375,,-0.0079426133763078263,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,2.4374999999999991,,-0.0073273077806658392,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,2.53125,,-0.0067120021850238564,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,2.625,,-0.0061080916717878167,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,2.7187499999999991,,-0.0055640047016088968,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,2.8125,,-0.0050199177314299848,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,2.90625,,-0.0044883427689649371,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,2.9999999999999991,,-0.004016439865589843,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,3.09375,,-0.003544536962214758,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,3.1875,,-0.0030856830784003158,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,3.2812499999999991,,-0.0026836851083868181,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,3.375,,-0.0022816871383733277,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,3.46875,,-0.0018927486085126494,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,3.5625,,-0.0015560473826031413,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,3.65625,,-0.0012193461566936403,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,3.75,,-0.00089527868197122656,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,3.84375,,-0.00061779778000230331,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,3.9375,,-0.00034031687803337383,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,4.03125,,-7.4715695745040998e-05,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,4.125,,0.00015035499575570852,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,4.21875,,0.00037542568725646276,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,4.3125,,0.00058959075980192783,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,4.40625,,0.00076922162992358134,1,bohr,hartree_per_elementary_charge
-4.3125,0.13,4.5,,0.00094885250004523853,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-4.5,,-0.016500648433672691,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-4.40625,,-0.016895116414067157,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-4.3125,,-0.017310505743307125,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-4.21875,,-0.017730281753261218,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-4.125,,-0.018150057763215318,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-4.03125,,-0.018589407078901728,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-3.9375,,-0.019032484594974922,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-3.84375,,-0.019475562111048113,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-3.75,,-0.019935438082581171,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-3.65625,,-0.020398201248752287,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-3.5625,,-0.0208609644149234,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-3.46875,,-0.021335866082517609,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-3.375,,-0.02181263518412755,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-3.28125,,-0.022289404285737491,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-3.1875,,-0.022771263071007027,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-3.09375,,-0.023253815892849611,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-3,,-0.023736368714692192,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-2.90625,,-0.024214075869345701,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-2.8125,,-0.024691204447140867,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-2.71875,,-0.025168333024936033,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-2.625,,-0.02562739206050273,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-2.53125,,-0.02608459103302882,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-2.4375,,-0.02654179000555491,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-2.34375,,-0.026964234012379389,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-2.25,,-0.027383655916672401,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-2.1562500000000004,,-0.027803077820965416,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-2.0625,,-0.028167824280049995,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-1.96875,,-0.028528665453943995,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-1.8750000000000004,,-0.028889506627837992,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-1.78125,,-0.029173322384036211,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-1.6875,,-0.029452798821065843,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-1.5937500000000004,,-0.029732275258095485,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-1.5,,-0.029911462993246599,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-1.40625,,-0.03008647220960203,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-1.3125000000000004,,-0.030261481425957467,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-1.21875,,-0.030314254757156864,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-1.125,,-0.030363679368357259,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-1.0312500000000004,,-0.030413103979557661,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-0.9375,,-0.030322399343692089,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-0.84375,,-0.030229801299972433,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-0.75000000000000044,,-0.030137203015985103,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-0.65625,,-0.029893441624312726,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-0.5625,,-0.029649680232640349,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-0.46875,,-0.02940390449659868,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-0.375,,-0.029009085140682189,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-0.28125,,-0.028614265784765686,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-0.1875,,-0.028215687261378984,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,-0.09375,,-0.027679907392800775,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,0,,-0.027144127524222558,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,0.09375,,-0.026603483860092817,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,0.18749999999999911,,-0.025946113818328152,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,0.28125,,-0.025288743776563469,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,0.375,,-0.024626306934392717,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,0.46874999999999911,,-0.023873937125628776,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,0.5625,,-0.023121567316864829,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,0.65625,,-0.022364924305445733,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,0.74999999999999911,,-0.021548457923908707,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,0.84375,,-0.020731991542371663,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,0.9375,,-0.019912964257586988,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,1.0312499999999991,,-0.019064487190921922,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,1.125,,-0.018216010124256839,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,1.21875,,-0.017367389265454822,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,1.3124999999999991,,-0.016517371593518244,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,1.40625,,-0.015667353921581636,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,1.5,,-0.01482002240999779,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,1.5937499999999991,,-0.013995187140137005,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,1.6875,,-0.013170351870276195,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,1.78125,,-0.012351132885693415,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,1.8749999999999991,,-0.011573099417870896,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,1.96875,,-0.010795065950048364,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,2.0625,,-0.010025391394057902,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,2.1562499999999991,,-0.009310049077425997,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,2.25,,-0.0085947067607940932,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,2.34375,,-0.007890047875187902,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,2.4374999999999991,,-0.0072475464138062867,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,2.53125,,-0.0066050449524246773,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,2.625,,-0.005974979199557218,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,2.7187499999999991,,-0.0054102002184075416,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,2.8125,,-0.0048454212372578713,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,2.90625,,-0.0042941871994918975,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,2.9999999999999991,,-0.0038075514804327077,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,3.09375,,-0.0033209157613735278,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,3.1875,,-0.0028482979520459382,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,3.2812499999999991,,-0.0024367576101606177,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,3.375,,-0.0020252172682753062,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,3.46875,,-0.0016275995280463106,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,3.5625,,-0.0012856717075996299,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,3.65625,,-0.00094374388715295649,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,3.75,,-0.00061518197269543788,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,3.84375,,-0.00033590642952695498,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,3.9375,,-5.6630886358465985e-05,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,4.03125,,0.00021017375236834091,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,4.125,,0.00043443093280688482,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,4.21875,,0.00065868811324543359,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,4.3125,,0.00087158704832553265,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,4.40625,,0.0010485184747299522,1,bohr,hartree_per_elementary_charge
-4.21875,0.13,4.5,,0.0012254499011343754,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-4.5,,-0.016788575765846313,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-4.40625,,-0.017199487842167877,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-4.3125,,-0.01763357372996251,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-4.21875,,-0.018072518583238405,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-4.125,,-0.018511463436514299,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-4.03125,,-0.018972498962309927,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-3.9375,,-0.019437742180712949,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-3.84375,,-0.019902985399115974,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-3.75,,-0.020387757948515821,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-3.65625,,-0.020875887055301166,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-3.5625,,-0.021364016162086504,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-3.46875,,-0.02186712337099278,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-3.375,,-0.022372534869070905,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-3.28125,,-0.022877946367149023,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-3.1875,,-0.023391217456346675,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-3.09375,,-0.023905560290676413,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-3,,-0.024419903125006172,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-2.90625,,-0.024931828347690171,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-2.8125,,-0.025443464905450214,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-2.71875,,-0.025955101463210253,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-2.625,,-0.026450375064171444,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-2.53125,,-0.026943964276519367,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-2.4375,,-0.02743755348886729,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-2.34375,,-0.027896888635723521,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-2.25,,-0.028353245235602495,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-2.1562500000000004,,-0.028809601835481466,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-2.0625,,-0.029210022265354772,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-1.96875,,-0.029606447360658639,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-1.8750000000000004,,-0.0300028724559625,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-1.78125,,-0.030318697867289756,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-1.6875,,-0.030629982598876157,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-1.5937500000000004,,-0.030941267330462572,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-1.5,,-0.031145950547550576,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-1.40625,,-0.031346192223132542,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-1.3125000000000004,,-0.031546433898714511,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-1.21875,,-0.031615245025951887,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-1.125,,-0.031680455540282836,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-1.0312500000000004,,-0.031745666054613791,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-0.9375,,-0.031658953633142944,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-0.84375,,-0.031570188449055542,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-0.75000000000000044,,-0.031481423003063461,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-0.65625,,-0.031227881637008344,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-0.5625,,-0.030974340270953239,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-0.46875,,-0.030718597494235788,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-0.375,,-0.03029996985088481,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-0.28125,,-0.029881342207533829,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-0.1875,,-0.029458608113560807,1,bohr,hartree_per_elementary_charge
-4.125,0.13,-0.09375,,-0.028885997603127701,1,bohr,hartree_per_elementary_charge
-4.125,0.13,0,,-0.028313387092694601,1,bohr,hartree_per_elementary_charge
-4.125,0.13,0.09375,,-0.027735484307191197,1,bohr,hartree_per_elementary_charge
-4.125,0.13,0.18749999999999911,,-0.027030572051026592,1,bohr,hartree_per_elementary_charge
-4.125,0.13,0.28125,,-0.026325659794861976,1,bohr,hartree_per_elementary_charge
-4.125,0.13,0.375,,-0.02561528209463548,1,bohr,hartree_per_elementary_charge
-4.125,0.13,0.46874999999999911,,-0.024807895718550105,1,bohr,hartree_per_elementary_charge
-4.125,0.13,0.5625,,-0.02400050934246472,1,bohr,hartree_per_elementary_charge
-4.125,0.13,0.65625,,-0.023188594618451228,1,bohr,hartree_per_elementary_charge
-4.125,0.13,0.74999999999999911,,-0.022313284578093614,1,bohr,hartree_per_elementary_charge
-4.125,0.13,0.84375,,-0.021437974537735986,1,bohr,hartree_per_elementary_charge
-4.125,0.13,0.9375,,-0.020560081789984936,1,bohr,hartree_per_elementary_charge
-4.125,0.13,1.0312499999999991,,-0.019652488517832085,1,bohr,hartree_per_elementary_charge
-4.125,0.13,1.125,,-0.018744895245679211,1,bohr,hartree_per_elementary_charge
-4.125,0.13,1.21875,,-0.017837420420035062,1,bohr,hartree_per_elementary_charge
-4.125,0.13,1.3124999999999991,,-0.016931096197216913,1,bohr,hartree_per_elementary_charge
-4.125,0.13,1.40625,,-0.016024771974398729,1,bohr,hartree_per_elementary_charge
-4.125,0.13,1.5,,-0.015121688500765392,1,bohr,hartree_per_elementary_charge
-4.125,0.13,1.5937499999999991,,-0.014245745877808046,1,bohr,hartree_per_elementary_charge
-4.125,0.13,1.6875,,-0.013369803254850677,1,bohr,hartree_per_elementary_charge
-4.125,0.13,1.78125,,-0.01250029467287711,1,bohr,hartree_per_elementary_charge
-4.125,0.13,1.8749999999999991,,-0.011677968399076434,1,bohr,hartree_per_elementary_charge
-4.125,0.13,1.96875,,-0.010855642125275743,1,bohr,hartree_per_elementary_charge
-4.125,0.13,2.0625,,-0.010042697851304854,1,bohr,hartree_per_elementary_charge
-4.125,0.13,2.1562499999999991,,-0.0092907358045251909,1,bohr,hartree_per_elementary_charge
-4.125,0.13,2.25,,-0.0085387737577455342,1,bohr,hartree_per_elementary_charge
-4.125,0.13,2.34375,,-0.0077986476738431763,1,bohr,hartree_per_elementary_charge
-4.125,0.13,2.4374999999999991,,-0.0071273845763634774,1,bohr,hartree_per_elementary_charge
-4.125,0.13,2.53125,,-0.0064561214788837838,1,bohr,hartree_per_elementary_charge
-4.125,0.13,2.625,,-0.0057984936270619103,1,bohr,hartree_per_elementary_charge
-4.125,0.13,2.7187499999999991,,-0.0052124500496354073,1,bohr,hartree_per_elementary_charge
-4.125,0.13,2.8125,,-0.004626406472208913,1,bohr,hartree_per_elementary_charge
-4.125,0.13,2.90625,,-0.0040550766685000924,1,bohr,hartree_per_elementary_charge
-4.125,0.13,2.9999999999999991,,-0.0035539195496869531,1,bohr,hartree_per_elementary_charge
-4.125,0.13,3.09375,,-0.0030527624308738228,1,bohr,hartree_per_elementary_charge
-4.125,0.13,3.1875,,-0.0025666975729186788,1,bohr,hartree_per_elementary_charge
-4.125,0.13,3.2812499999999991,,-0.0021463912402240109,1,bohr,hartree_per_elementary_charge
-4.125,0.13,3.375,,-0.0017260849075293511,1,bohr,hartree_per_elementary_charge
-4.125,0.13,3.46875,,-0.0013206366890503095,1,bohr,hartree_per_elementary_charge
-4.125,0.13,3.5625,,-0.00097462040787796419,1,bohr,hartree_per_elementary_charge
-4.125,0.13,3.65625,,-0.00062860412670562576,1,bohr,hartree_per_elementary_charge
-4.125,0.13,3.75,,-0.00029672665991830076,1,bohr,hartree_per_elementary_charge
-4.125,0.13,3.84375,,-1.6985640591547866e-05,1,bohr,hartree_per_elementary_charge
-4.125,0.13,3.9375,,0.00026275537873521093,1,bohr,hartree_per_elementary_charge
-4.125,0.13,4.03125,,0.0005294207216634772,1,bohr,hartree_per_elementary_charge
-4.125,0.13,4.125,,0.00075147528285114825,1,bohr,hartree_per_elementary_charge
-4.125,0.13,4.21875,,0.00097352984403882396,1,bohr,hartree_per_elementary_charge
-4.125,0.13,4.3125,,0.0011837812253757821,1,bohr,hartree_per_elementary_charge
-4.125,0.13,4.40625,,0.0013566561493213265,1,bohr,hartree_per_elementary_charge
-4.125,0.13,4.5,,0.0015295310732668737,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-4.5,,-0.017077406077095073,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-4.40625,,-0.01750553813871384,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-4.3125,,-0.01795934875329756,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-4.21875,,-0.018418543514663113,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-4.125,,-0.018877738276028674,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-4.03125,,-0.019361864596224614,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-3.9375,,-0.019850739723216181,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-3.84375,,-0.020339614850207754,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-3.75,,-0.020851154183639791,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-3.65625,,-0.0213665888737293,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-3.5625,,-0.021882023563818801,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-3.46875,,-0.022415763849261024,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-3.375,,-0.022952320338306,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-3.28125,,-0.023488876827350968,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-3.1875,,-0.024036626629227783,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-3.09375,,-0.024585902767316915,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-3,,-0.025135178905406043,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-2.90625,,-0.02568507841494656,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-2.8125,,-0.026235052355578173,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-2.71875,,-0.026785026296209786,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-2.625,,-0.027320951797332287,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-2.53125,,-0.027855431164248479,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-2.4375,,-0.028389910531164665,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-2.34375,,-0.028891151259666757,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-2.25,,-0.029389501737199956,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-2.1562500000000004,,-0.029887852214733137,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-2.0625,,-0.030329303218445198,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-1.96875,,-0.030766690082000402,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-1.8750000000000004,,-0.031204076945555607,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-1.78125,,-0.031557222329369965,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-1.6875,,-0.031905621868516892,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-1.5937500000000004,,-0.03225402140766382,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-1.5,,-0.032488930661712628,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-1.40625,,-0.032719111354313067,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-1.3125000000000004,,-0.032949292046913506,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-1.21875,,-0.033037669425809921,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-1.125,,-0.033122162024128848,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-1.0312500000000004,,-0.033206654622447769,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-0.9375,,-0.033125657453262278,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-0.84375,,-0.033042424208224466,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-0.75000000000000044,,-0.03295919067610701,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-0.65625,,-0.032695342530273099,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-0.5625,,-0.032431494384439194,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-0.46875,,-0.032165226075565205,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-0.375,,-0.03171988716402771,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-0.28125,,-0.031274548252490202,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-0.1875,,-0.030824697209515899,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,-0.09375,,-0.030210163292549611,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,0,,-0.029595629375583323,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,0.09375,,-0.028975306739109655,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,0.18749999999999911,,-0.028216060446803345,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,0.28125,,-0.027456814154497019,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,0.375,,-0.026691649611465421,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,0.46874999999999911,,-0.025821439319221443,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,0.5625,,-0.024951229026977453,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,0.65625,,-0.024076216293207522,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,0.74999999999999911,,-0.02313397102682414,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,0.84375,,-0.022191725760440741,1,bohr,hartree_per_elementary_charge
-4.03125,0.13,0.9375,,-0.021246905511015417,1,bohr,hartree_per_elementary_charge
